ptm	Channel 126: Normal Pool	Channel 127: H2228	Channel 128: H3122	Channel 129: HCC78	Channel 130: H661	Channel 131: H1781
PUS10_S84	32.2217316	28.7913498	35.775386	30.54502	217.758564	47.097048
KIAA1522_T199	14.6219352	8.691075	15.968212	11.0552	18.0300131	63.6258
POM121C_S422	NaN	NaN	NaN	NaN	NaN	NaN
EIF4H_T201	83.999866	96.406038	116.245688	209.5396	630.37721	1063.1976
LMAN1_T395	NaN	NaN	NaN	NaN	NaN	NaN
YWHAQ_Y48	NaN	NaN	NaN	NaN	NaN	NaN
ALDOA_Y328	0	101.705784	147.34668	416.634	429.663841	241.16352
SNIP1_S128	303.056712	143.637492	372.202008	236.1002	1129.972748	444.7098
R3HDM2_S310	NaN	NaN	NaN	NaN	NaN	NaN
TMPO_T251	NaN	NaN	NaN	NaN	NaN	NaN
SF3B2_S435	NaN	NaN	NaN	NaN	NaN	NaN
SIRT6_S338	887.1311928	4084.520364	2423.261692	2068.9429	20527.405766	3012.31308
C1orf35_S231	NaN	NaN	NaN	NaN	NaN	NaN
HSD17B10_S219	NaN	NaN	NaN	NaN	NaN	NaN
AUTS2_T119	17.6253268	64.425846	36.587908	30.6093	277.61494	945.5328
IRF2BP1_S436	552.0173	301.25298	456.58064	279.362	1419.25659	1199.5128
MYO9B_S1267	NaN	NaN	NaN	NaN	NaN	NaN
DNPEP_S109	443.855898	54.4166118	74.746746	74.7349	489.204437	112.45956
C9orf142_S148	506.1356016	884.625522	1157.305552	649.1505	5361.639423	2042.09904
TNFAIP3_S592	93.288392	26.608854	21.452576	76.1973	192.437994	56.2698
RBL2_T642	675.819564	761.043822	472.460576	998.8495	3204.636822	1300.61976
SETDB1_S1066	496.7169404	917.534814	359.655332	1092.2296	5839.8248	2679.1476
DYRK2_Y382	612.996544	480.951636	473.910344	995.4707	3728.97954	2143.0896
DDX17_Y279	0	13.391466	26.801104	20.818	124.544186	28.25148
SYT10_S398	NaN	NaN	NaN	NaN	NaN	NaN
HSP90AB2P_Y56	NaN	NaN	NaN	NaN	NaN	NaN
SQSTM1_T269	912.789982	1506.11214	336.232496	1500.515	3366.38377	631.95084
IL6ST_T909	115.32912	36.209592	27.612988	68.4354	182.164341	35.00724
PEBP1_Y181	89.0051242	61.79826	25.0068856	208.1711	379.468671	75.03912
MKI67IP_S247	291.1809826	623.583762	915.219236	850.9788	3975.835292	715.8276
TNS4_S350	243.9874562	3478.20498	1671.10644	382.8832	767.91602	191.43384
DLG1_Y760	36.096998	82.5476736	72.545472	368.5018	273.036684	77.70588
KIAA1522_S971	NaN	NaN	NaN	NaN	NaN	NaN
SRRM2_S566	NaN	NaN	NaN	NaN	NaN	NaN
TUBB2A_S115	NaN	NaN	NaN	NaN	NaN	NaN
RHEB_S175	1060.084094	140.211222	159.404648	226.3889	852.287173	453.51696
VSIG2_S314	NaN	NaN	NaN	NaN	NaN	NaN
INPPL1_Y1162	NaN	NaN	NaN	NaN	NaN	NaN
LMO7_S1204	391.2285092	164.572224	205.7808564	200.21823	417.6186622	465.16128
DPYSL5_S466	NaN	NaN	NaN	NaN	NaN	NaN
FLNA_Y287	219.5789	53.204028	62.61448	133.3996	259.832925	93.77388
ZNF609_S413	105.595364	65.56995	128.54656	55.7687	174.46291	277.266
EXOC8_S416	33.709634	30.408018	48.302168	41.6546	315.35896	76.6272
LMNA_S407	1609.7534314	3615.048186	5605.521244	3027.447	6057.207475	9932.50716
CCDC124_S194	534.362718	178.36212	122.007176	201.0168	2194.10315	336.0096
CDH1_S770	114.2821408	8.60730894	36.9709168	81.93395	53.00051243	450.59652
TPD52_S144	280.401004	220.938726	606.479668	481.2264	1691.77473	771.9324
SEC16A_T422	NaN	NaN	NaN	NaN	NaN	NaN
ATAD5_S621	36.034336	27.051288	25.600736	81.5208	511.92093	87.0156
YAP1_S109	NaN	NaN	NaN	NaN	NaN	NaN
ZNF318_T1883	NaN	NaN	NaN	NaN	NaN	NaN
TJP2_Y257	13.5666722	11.887806	17.996936	37.9386	93.181692	67.44852
FAM149B1_S161	105.177876	115.7271	159.95704	67.1937	746.80585	158.0592
HIST2H2BF_Y41	NaN	NaN	NaN	NaN	NaN	NaN
HIST2H2BC_Y84	NaN	NaN	NaN	NaN	NaN	NaN
CRTC2_S447	120.5773438	117.858444	4057.20208	48.77802	1896.630634	424.73268
COL17A1_S93	NaN	NaN	NaN	NaN	NaN	NaN
MLLT4_Y584	0	3.6214266	5.6941616	48.9241	16.7098588	7.030464
VDAC1_Y22	114.50656	105.00369	123.00408	195.285	517.89028	191.442
TCOF1_S328	34.47671	943.11174	557.66884	1581.227	1534.01215	516.8832
PEAK1_Y635	295.243556	253.111578	65.87002	85.5934	305.451501	110.39892
ZNF185_S446	695.111991	952.0171464	1228.1205476	3541.0939	12082.132816	1829.32476
SRRM2_S2067	NaN	NaN	NaN	NaN	NaN	NaN
EIF4G2_S601	NaN	NaN	NaN	NaN	NaN	NaN
PLEKHG3_S475	2.9009014	14.466144	65.57828	15.1795	16.6032415	26.90676
EML1_Y186	251.419918434	6644.206368	27.0189056	170.49074	539.6507906	169.085724
SMC5_T10	NaN	NaN	NaN	NaN	NaN	NaN
HBA2_Y25	1847.32135	3.0157104	40.17161432	62.86587891	174.6701891	63.54605112
HLA-A_T104	42.86818	127.5204	34.3476	376.634	334.61046	66.6624
IRF2BPL_S657	NaN	NaN	NaN	NaN	NaN	NaN
EML4_Y305	34.545774	20.418312	334.457	18.1138	108.875681	79.9374
BMP2K_T1014	NaN	NaN	NaN	NaN	NaN	NaN
HSP90AA1_Y493	56.2175916	119.3136654	92.492252	76.9856	456.125928	156.0324
ARHGAP21_T1073	214.74733	376.814004	78.259052	439.637	4319.74298	1206.8676
LDHA_Y83	13.3250064	184.053	162.450808	460.336	868.404141	173.91096
KDM1A_T104	647.134724	481.76115	398.1402924	566.1396	4425.93093	1063.64796
SRRM2_S395	NaN	NaN	NaN	NaN	NaN	NaN
GLG1_S262	63.669248	377.76408	9.0217724	27.36154	194.308575	43.4748
WDR7_S1154	2219.8555536	1129.7615004	549.2410804	546.87513	3149.955083	1889.37996
VGLL4_S274	NaN	NaN	NaN	NaN	NaN	NaN
CTTN_Y162	89.575814	362.178342	1964.77552	1406.965	497.585626	604.29624
PARD3_Y388	288.254318	335.8626276	271.3621756	1410.6045	663.8172594	410.92284
H2BFS_S65	NaN	NaN	NaN	NaN	NaN	NaN
HDAC2_S424	NaN	NaN	NaN	NaN	NaN	NaN
HSP90AB4P_Y167	NaN	NaN	NaN	NaN	NaN	NaN
MAP2_T1656	NaN	NaN	NaN	NaN	NaN	NaN
UMPS_Y37	NaN	NaN	NaN	NaN	NaN	NaN
DHX9_Y1173	0	17.274192	35.860124	37.1418	141.098814	53.5914
AHNAK_T3716	758.63894	701.39982	221.023964	373.527	3038.02243	458.8896
DCP1A_S522	NaN	NaN	NaN	NaN	NaN	NaN
ZC3HAV1_S257	197.5077722	44.9842518	59.472562	46.13077	229.1330427	84.452196
RHBDD1_S314	1922.92315	290.3136996	265.09712	140.42081	338.0933195	498.8352
PDLIM5_S232	146.929586	983.57376	191.147468	764.931	338.406191	558.2088
ERBB2_Y1023	10.4286446	6.6065508	7.9440744	8.53536	47.858398	26.49432
SAFB_Y780	NaN	NaN	NaN	NaN	NaN	NaN
ACTN4_Y441	133.6886592	89.708082	152.387924	255.2558	791.143024	251.76828
ANKZF1_T607	1002.206716	822.426552	1064.8568	1271.2419	6772.424799	2977.76316
CCNL1_S445	4.3244928	37.242774	27.650108	41.6652	34.410879	41.9304
TNKS1BP1_T854	2742.8155724	7092.874914	2946.553526	3689.12941	5723.5954338	5476.7796
TUFM_Y92	3.140181	16.744434	29.608768	45.3099	113.777473	44.6748
CCDC92_T201	97.5722612	274.187556	124.916108	282.324	4380.77993	1473.1476
HIST1H2BB_S64	NaN	NaN	NaN	NaN	NaN	NaN
GAPDH_S83	159.3967244	626.904582	925.781848	1112.1475	1244.5383691	1901.47836
CHAMP1_S427	NaN	NaN	NaN	NaN	NaN	NaN
TRAK2_T776	NaN	NaN	NaN	NaN	NaN	NaN
HIST1H2BD_Y43	NaN	NaN	NaN	NaN	NaN	NaN
EIF1AY_Y106	NaN	NaN	NaN	NaN	NaN	NaN
MEX3C_S537	NaN	NaN	NaN	NaN	NaN	NaN
PRPF38B_S262	NaN	NaN	NaN	NaN	NaN	NaN
PRICKLE2_Y182	40.121334	55.502154	59.527836	130.351	237.346342	60.6156
GAPDH_T237	134.995482	51.255768	53.159204	69.9788	397.720478	84.732
PAK6_T564	417.8896576	246.162822	1819.549668	642.2937	867.947091	782.64288
SET_Y146	151.735742	213.416094	217.766104	160.1311	894.096445	357.18084
CCDC86_S18	938.185164	989.175378	1669.85886	937.2761	8474.10865	1474.722
ARAP1_S229	NaN	NaN	NaN	NaN	NaN	NaN
CTTN_Y104	88.59205552	224.6176542	1413.182064	1652.1138	403.0972419	618.4512
PRPF38B_S260	NaN	NaN	NaN	NaN	NaN	NaN
EPN1_S454	171.288032	301.161096	422.371428	316.5837	906.135973	602.28108
HSP90B1_Y667	0	103.844082	144.283584	88.3102	856.769033	153.70212
ACTR3_T119	407.71428	222.716898	300.30776	250.405	1120.60073	412.5336
TNS1_Y1404	1499.741832	23.858547	195.9050108	1037.4898	207.183812	564.20796
HSP90AA1_S211	2.6681984	16.0217652	27.4739504	19.47636	144.558821	77.54496
TUBA1B_T223	NaN	NaN	NaN	NaN	NaN	NaN
MDH1_S111	566.878476	930.732024	2057.899276	1095.556	9027.34136	3351.70368
CHAMP1_S214	NaN	NaN	NaN	NaN	NaN	NaN
MET_Y1003	40.1369898	114.5662722	56.52139788	824.8145	161.86696656	69.32318772
DTNA_T504	83.241714	108.338874	47.79026	65.7495	1447.34439	809.0304
PRKD2_S710	530.55314	29.8379952	93.785188	107.3985	209.2460493	274.55712
PRPF38B_S278	NaN	NaN	NaN	NaN	NaN	NaN
LTK_Y672	NaN	NaN	NaN	NaN	NaN	NaN
PRPF40A_S883	NaN	NaN	NaN	NaN	NaN	NaN
PTK2_Y570	870.2097368	2438.1522	2383.491556	1185.653	5678.967853	7469.88432
TRIM33_S826	NaN	NaN	NaN	NaN	NaN	NaN
TMPO_S254	NaN	NaN	NaN	NaN	NaN	NaN
RALBP1_T27	116.713504	1.327815	6.891966	7.49914	44.955992	13.17324
TNRC18_S2771	2008.95148	63.367584	312.8694	131.7048	396.292266	282.64932
BAIAP2_Y505	NaN	NaN	NaN	NaN	NaN	NaN
PHLDB2_S384	NaN	NaN	NaN	NaN	NaN	NaN
RALY_S288	NaN	NaN	NaN	NaN	NaN	NaN
CGN_S134	1375.22514457	806.013465384	5535.634956	877.82326	8087.736031	1864.458168
CDC42EP4_T188	306.68102	164.229198	372.48296	286.444	485.359123	286.914
ALDOA_T9	1471.562944	3433.549014	1067.7104	5654.5217	5737.726201	4763.72568
SETSIP_Y150	NaN	NaN	NaN	NaN	NaN	NaN
LMNA_S22	202.9434	90.06741	116.57536	120.104	469.68397	153.9576
GOLGA3_S115	43.462402	86.410632	88.493616	219.976	323.57478	286.7616
PRPF38A_S252	NaN	NaN	NaN	NaN	NaN	NaN
PPP1CA_Y306	328.9935614	280.450488	135.6831584	379.4451	785.15927	268.220712
ECT2_T359	153.832688	450.07428	133.843816	565.753	2116.6401	1262.7648
FILIP1L_T986	1583.472426	155.50569	216.27156	553.2773	3955.87301	407.801196
LARP1_T1071	188.951247	598.480962	545.400912	411.8524	1380.963002	664.47396
RIN1_Y36	0	19.403598	.73001004	80.2526	362.61793	0
ARID2_T1726	30.0819892	408.1143	81.330152	975.196	387.98005	161.0868
SRSF1_Y189	25.9109116	75.56376	104.567388	150.2424	297.697717	72.32676
DYRK1B_Y273	NaN	NaN	NaN	NaN	NaN	NaN
FLVCR1_Y22	88.675654	51.092292	58.544852	210.1222	443.168976	119.4876
TUBA1A_Y282	NaN	NaN	NaN	NaN	NaN	NaN
POLR3E_S161	NaN	NaN	NaN	NaN	NaN	NaN
ALDOC_S45	443.242082	122.859054	341.798292	460.2966	649.461402	232.00572
EPN3_T495	146.3108618	291.258942	1831.404288	325.9377	304.43381131	5545.5456
RSF1_S1325	NaN	NaN	NaN	NaN	NaN	NaN
PXN_S85	NaN	NaN	NaN	NaN	NaN	NaN
NFKB1_S903	302.521078	294.10746	145.2340648	409.5862	1131.349438	317.90904
IWS1_S363	NaN	NaN	NaN	NaN	NaN	NaN
CEP170B_S1194	NaN	NaN	NaN	NaN	NaN	NaN
BCLAF1_S268	693.3067628	1266.7038636	770.6193548	1252.247	10295.051527	2561.7024
XKR7_Y553	602.39425	154.43865	253.976432	141.8312	6570.33474	263.79468
SRRM2_S486	NaN	NaN	NaN	NaN	NaN	NaN
CDK14_S95	1536.83696	24.4670562	95.001912	220.0935	621.729547	294.38904
CTR9_S1081	NaN	NaN	NaN	NaN	NaN	NaN
INTS1_S87	1234.448578	978.357804	1152.726916	673.2449	4996.551484	1542.94788
TAGLN2_S185	2534.116464	978.857466	679.324536	1044.5269	1776.296294	2540.71428
YBX1_T271	9.0529518	34.032762	21.158052	36.4532	127.095079	36.06312
HNRNPA2B1_T159	NaN	NaN	NaN	NaN	NaN	NaN
AKAP8_S339	NaN	NaN	NaN	NaN	NaN	NaN
IRS2_S1162	81.919022	129.43332	43.147244	57.619	100.852376	34.16652
RALGAPA1_S775	11.8010588	2.8125852	12.420236	5.56886	78.57382	32.09544
DOK1_Y449	19.971912	29.771898	2.674728	58.0402	131.10687	8.95986
KRT7_Y205	34.9502252	116.333694	606.339308	1045.241	111.5476507	182.26464
PPIA_Y48	33.3696296	418.62168	659.97736	588.774	3382.47747	942.768
CTNNA1_S641	NaN	NaN	NaN	NaN	NaN	NaN
TTYH3_Y439	108.07158	74.214228	72.278092	27.8311	175.395846	94.00956
BRI3_Y57	19.264394	6.6044646	12.467332	90.5156	106.342239	23.34444
ERRFI1_Y394	273.644566	168.654336	119.77464	518.908	851.999924	1312.1316
HSPA1L_T267	NaN	NaN	NaN	NaN	NaN	NaN
COX5A_T48	37.113752	27.705078	19.854908	26.3564	171.66521	28.14876
CTNNA1_Y419	226.453096	236.513748	123.307884	240.7203	991.89545	634.2696
RBM14_S571	3697.35385	1293.139962	1490.682244	1290.8286	9546.58894	2735.68668
HDAC7_S155	4149.540302	2342.356062	3029.909328	3974.6076	10409.15032	1717.42896
NCK1_S96	284.9671432	1140.85785	82.1802464	1071.392	1376.494715	1993.5012
SMC5_S12	NaN	NaN	NaN	NaN	NaN	NaN
ESYT2_S688	NaN	NaN	NaN	NaN	NaN	NaN
APLP2_Y755	NaN	NaN	NaN	NaN	NaN	NaN
ZMYM3_T826	311.2466548	231.794034	161.5070784	271.1244	5534.95306	879.39972
WWTR1_S69	NaN	NaN	NaN	NaN	NaN	NaN
CAV1_Y14	491.2125978	812.943348	21.5146244	1159.3193	814.5083618	58.291752
EEF2_T724	218.33342	378.1893	473.2104	542.196	5402.31992	825.924
BRD1_S502	NaN	NaN	NaN	NaN	NaN	NaN
SHANK3_S1253	NaN	NaN	NaN	NaN	NaN	NaN
ERF_S169	NaN	NaN	NaN	NaN	NaN	NaN
MAP2K3_S218	NaN	NaN	NaN	NaN	NaN	NaN
HSPA6_T228	NaN	NaN	NaN	NaN	NaN	NaN
SHROOM3_T1205	242.47769	536.308212	586.68276	753.823	3876.0056	1838.3916
PRKDC_T2615	75.865446	31.29585	45.36354	31.8149	188.137846	39.29436
ANKRD50_S527	NaN	NaN	NaN	NaN	NaN	NaN
SRSF4_S330	NaN	NaN	NaN	NaN	NaN	NaN
HIST1H2BH_Y43	NaN	NaN	NaN	NaN	NaN	NaN
BRSK2_S512	NaN	NaN	NaN	NaN	NaN	NaN
AHNAK_S5752	2369.13964	451.24221	79.71114	305.295	2383.67918	191.51112
REM2_Y73	80.923802	7.601007	433.88408	25.4314	78.65415	15.45096
NUCB1_S193	NaN	NaN	NaN	NaN	NaN	NaN
ZNF446_T327	177.704776	249.987864	467.89876	317.7085	2742.64625	795.3372
HNRNPUL2_Y743	2.6442782	12.347454	42.336752	24.8093	73.203898	38.66388
SHKBP1_T163	189.079772	164.309112	85.838608	138.7786	1018.084969	356.91864
WWC3_S907	249.4064	25.823166	60.197852	39.5857	565.77804	264.7308
NAMPT_Y195	9.9336924	37.81551	8.2453612	8.90451	41.740853	17.27976
CEP170_S1019	2230.0814294	355.6688622	244.5982264	632.128	3506.469041	1351.83156
TJP2_Y911	54.151608	29.083452	19.398448	48.9835	93.373376	33.81
MTOR_S2454	3088.1204404	1602.5969292	3157.738892	1343.55864	13685.673905	4259.68536
MAPK13_T180	236.6894672	36.2647452	360.3208124	509.9579	189.92229939	147.130704
DDT_S29	NaN	NaN	NaN	NaN	NaN	NaN
BRD4_S1117	240.717528	306.254274	410.47992	191.6135	1115.78924	450.8292
SRSF2_S189	NaN	NaN	NaN	NaN	NaN	NaN
AHNAK_T5794	25082.299479	10446.8201334	2572.95255336	9126.7621	64575.3624317	7370.14458
OGFR_S378	NaN	NaN	NaN	NaN	NaN	NaN
ARFGAP2_Y445	0	6.5884818	35.268756	36.2146	14.9989129	30.14532
FARP2_T413	27.009844	15.873474	36.244084	32.0467	150.36391	25.3818
VAV1_Y826	442.750292	985.94724	659.42694	917.115	227.928619	3259.2696
ALDOC_T52	409.068206	89.3933736	311.03602	452.8865	328.2008462	178.26384
NAV2_S1970	141.76065	34.9981026	107.422496	71.042	356.331415	178.26636
NME1-NME2_S214	375.23286	531.72792	915.75504	834.195	4320.63215	1377.4464
PNN_S658	NaN	NaN	NaN	NaN	NaN	NaN
ARFGEF3_S1061	NaN	NaN	NaN	NaN	NaN	NaN
APOE_S215	114.875742	16.211484	23.839972	24.3138	135.059106	32.57688
SNRNP27_S51	NaN	NaN	NaN	NaN	NaN	NaN
DDHD1_S11	3.2490538	43.242024	70.44622	23.11642	449.44081	172.54308
MCM3_S474	101.18749	37.636758	31.730292	35.7636	279.65366	49.29528
TRA2A_S20	53.8458058	110.788164	145.86536	111.6497	1851.535588	278.52756
S100A11_Y30	196.13109	904.946478	6058.85516	2391.1	685.7914755	2604.612
C9orf40_S80	34.6035666	32.539875	24.2636504	11.61726	92.526033	60.22584
KRT7_S37	314.778192	421.304556	986.235712	1286.9166	308.8704012	874.54044
ERBB2IP_Y1164	48.9435422	84.7035162	37.13987776	2073.6562	148.4415854	135.896556
MAP2_S63	285.9849254	294.7946406	104.2581088	34.95841871	9746.838611	305.856792
CTNNA1_Y177	4.5815622	30.132024	24.2330148	228.5995	18.26767079	250.79736
NFIA_S287	NaN	NaN	NaN	NaN	NaN	NaN
AKT2_T309	NaN	NaN	NaN	NaN	NaN	NaN
OSBPL10_Y234	383.042524	102.7131792	160.308984	101.7892	1612.737212	525.47724
PDIA3_Y100	NaN	NaN	NaN	NaN	NaN	NaN
C2CD5_S284	NaN	NaN	NaN	NaN	NaN	NaN
GJA1_Y137	36.1988286	18.148401	29.680804	22.43341	1260.86245	12.233112
DCP1A_T531	974.043348	551.205504	990.084244	933.5514	11486.62769	1745.92236
MAST4_S1449	1413.564316	1195.82694	401.371716	1381.686	396.610539	797.98176
TRA2A_T88	NaN	NaN	NaN	NaN	NaN	NaN
DNMT1_S133	NaN	NaN	NaN	NaN	NaN	NaN
MCMBP_S154	117.702128	271.842462	85.977808	204.7013	3059.49824	177.80424
PKN3_T45	0	20.108118	5.6754856	13.5777	73.89252	48.792
ROS1_Y2115	105.5634975212	40.4105376	14.4151228	1722.439	127.9791245	56.288838
MAF1_S73	173.90451	333.33828	210.809584	701.8456	2563.94247	2654.1708
KRT5_S242	NaN	NaN	NaN	NaN	NaN	NaN
MAVS_S222	457.380996	417.1089	567.94064	216.1339	2753.65977	780.5916
SON_Y949	0	14.642274	16.384536	9.91149	272.659964	19.0962
PLEC_T4030	255.235518	192.825756	243.33784	193.4099	78.705395	945.4956
HDAC7_S283	NaN	NaN	NaN	NaN	NaN	NaN
HNRNPH3_Y100	73.815642	54.629085	103.85654	101.7552	359.693641	114.19848
GRAMD1A_S263	17.2495294	40.502262	19.362836	26.0613	91.221917	39.06132
RPS6KA1_T225	NaN	NaN	NaN	NaN	NaN	NaN
MISP_S397	147.17325	71.069994	395.389828	364.0066	208.6364	238.03644
RBMX_S208	234.3266248	841.525998	961.53038	784.6391	5313.177719	1181.00604
TJP2_Y261	5.8063618	48.5012772	205.46674	375.8504	139.190007	591.0486
PLEC_S4390	NaN	NaN	NaN	NaN	NaN	NaN
KANSL1_S1045	346.603504	214.63578	405.47916	267.201	1845.28536	490.5132
HSPA1B_S254	NaN	NaN	NaN	NaN	NaN	NaN
RBM26_S127	204.6815624	490.09398	556.70082	511.8784	3902.09069	934.64748
DDX1_S362	35.9674254	65.56995	331.5338	149.3839	1854.2103	314.1924
CAST_T267	26.930498	266.931	161.5532	227.123	792.14521	227.9856
BZW1_S411	NaN	NaN	NaN	NaN	NaN	NaN
SYNE2_S6483	NaN	NaN	NaN	NaN	NaN	NaN
BCL2L12_T171	935.013846	980.844942	578.288768	529.2735	7819.367074	959.54388
GJA1_Y247	8.8216456	16.12986	0	27.236	316.055338	7.164672
PSMB5_Y220	0	2.4586722	106.200784	6.18293	64.130486	17.2422
XRN2_S448	66.40717	28.315092	35.781824	80.7179	61.579593	88.72872
PRKRA_S18	17405.113326	3738.490578	3405.219672	2406.086	7383.469902	4387.6878
DCAF5_S496	28.336028	68.705748	63.72518	53.5176	232.023787	176.0076
CEP250_S2229	45.436158	24.720102	42.880096	34.5345	164.966796	71.11884
SRSF10_S160	NaN	NaN	NaN	NaN	NaN	NaN
PLEC_T2314	99.801554	124.74222	224.35328	130.06	497.68867	378.8448
RAB21_T200	374.27159	378.07131	523.783036	270.6598	1287.101275	809.7228
SEPT9_S41	333.5636	355.955652	599.73218	543.7383	4213.02319	1462.26
RNF4_T110	328.920986	123.00771	156.524716	277.5691	1167.29185	526.9704
DBF4B_S500	NaN	NaN	NaN	NaN	NaN	NaN
RAB44_T157	738.6938	99.487002	81.581524	141.4183	483.050328	126.7908
PRPSAP2_S198	176.407886	60.822876	118.418252	39.94904	2329.63094	214.49196
ABLIM1_S452	13471.168716	51.3288534	1187.129964	498.97799	1070.64693226	1608.1434
RBMX_Y246	0	6.2514408	8.593106	9.64222	62.901991	11.828268
PDZD2_S920	273.848266	21.4224468	28.614706	23.54853	148.481141	105.69936
SRRM2_T2022	NaN	NaN	NaN	NaN	NaN	NaN
FAM134C_S320	NaN	NaN	NaN	NaN	NaN	NaN
RPLP1_S104	NaN	NaN	NaN	NaN	NaN	NaN
ACTA1_S35	NaN	NaN	NaN	NaN	NaN	NaN
ARHGAP35_S1106	253.621826	439.639404	134.389712	340.3422	46.8550763	954.708
HNRNPA1_Y124	NaN	NaN	NaN	NaN	NaN	NaN
GATAD2A_S114	NaN	NaN	NaN	NaN	NaN	NaN
ZC3H18_S67	NaN	NaN	NaN	NaN	NaN	NaN
PPP2R5A_S38	612.452568	246.486924	405.57776	521.9273	3017.014473	942.17676
NDRG2_S326	NaN	NaN	NaN	NaN	NaN	NaN
PKP3_Y176	208.481712	112.1535534	219.401008	1431.058	156.63532573	215.9982
LASP1_T104	75.0374152	121.77765	67.1600908	119.4196	691.439367	491.31468
PGAM4_Y92	NaN	NaN	NaN	NaN	NaN	NaN
RBMX_Y310	6.4461738	47.9643828	89.037888	87.6997	350.333257	108.54936
VDAC1_Y173	0	19.807956	20.32842	36.6492	74.220211	26.5458
ESYT2_S704	NaN	NaN	NaN	NaN	NaN	NaN
RPLP2_S64	276.783292	130.654488	198.680624	232.707	1898.96242	368.64756
RBM39_Y95	NaN	NaN	NaN	NaN	NaN	NaN
RAI14_T297	443.322398	587.283312	402.714416	832.216	1659.5347	3127.1808
CALM3_Y100	747.5807266	430.13568	798.647994	3502.7752	798.9926223	1514.79516
MAP2_T1599	NaN	NaN	NaN	NaN	NaN	NaN
RPL34_Y13	122.25201	46.0602864	64.6071744	139.5159	612.74339	45.11586
CDH1_Y876	25.998716	12.747708	19.102996	62.956	20.5199384	33.91692
MPP5_Y243	143.066076	138.024588	200.355432	263.739	762.170486	437.49912
ARFGAP1_S234	70.406286	100.895358	312.03768	217.174	1422.73848	443.346
HSPA6_T267	NaN	NaN	NaN	NaN	NaN	NaN
SLC19A1_T222	51.7689	27.411984	32.516308	39.0279	507.39198	181.7244
CHD8_T2522	105.992676	150.49368	151.3278	153.241	1075.39433	371.9532
EIF4B_S219	65.636214	65.431212	42.9548	78.9569	679.83556	325.5984
SUPT5H_T806	610.7379378	1457.9062824	1093.4177516	1884.9445	8898.9342705	1736.747868
IKBKG_S31	164.302286	82.900686	36.945304	167.8462	454.003	147.69456
SRRM1_T205	NaN	NaN	NaN	NaN	NaN	NaN
TRIO_S1785	NaN	NaN	NaN	NaN	NaN	NaN
AKAP2_S152	5854.351192	787.2364734	893.2817452	714.6427	5384.4214819	763.317804
SRRM2_S2100	NaN	NaN	NaN	NaN	NaN	NaN
POLR3A_T1238	NaN	NaN	NaN	NaN	NaN	NaN
CHTF18_S63	19.595746	15.91611	24.524256	21.2883	141.597137	38.06652
FNBP4_T479	216.391092	1128.704652	553.987812	817.2849	4284.10416	1648.7112
PRKACA_T198	6527.829564	1858.0713966	1301.963294	819.98771	2313.1265598	4565.59128
SMTN_T315	70.870722	97.34232	64.826716	347.317	753.79179	249.5616
TMEM119_S212	2917.01504	6.4638228	26.2267068	21.0397	93.24928	46.747812
TRIP12_S424	102.3611512	72.245106	47.2595484	59.15115	277.286972	182.31
NUCKS1_S14	NaN	NaN	NaN	NaN	NaN	NaN
TRA2A_S100	NaN	NaN	NaN	NaN	NaN	NaN
SCYL1_S679	38.390854	163.12374	98.702892	149.189	242.147306	112.9218
UBR5_T637	130.0553302	307.27788	316.77628	306.116	1587.76677	1112.3484
PHIP_S683	966.506836	443.926602	648.669448	544.3117	5299.52522	1805.24664
ZC3HC1_S407	849.0281572	134.423442	234.381132	98.11278	1006.129649	244.34784
GAB1_S683	NaN	NaN	NaN	NaN	NaN	NaN
ACTA2_S35	NaN	NaN	NaN	NaN	NaN	NaN
HIST1H2AH_Y40	3.33245634	560.5209	1215.34244	596.296	3913.48093	597.378
PRPF38A_S279	NaN	NaN	NaN	NaN	NaN	NaN
TOP2B_T1431	26.15993	440.86536	47.722748	493.685	1929.80914	313.2384
CAPRIN1_S663	13.3117756	55.729356	89.08568	140.123	346.46329	104.86032
ZCCHC8_T479	NaN	NaN	NaN	NaN	NaN	NaN
PPIG_T579	NaN	NaN	NaN	NaN	NaN	NaN
GBAS_Y74	152.12219	129.011976	548.1406	286.978	1301.84737	693.696
HSPA1L_S256	NaN	NaN	NaN	NaN	NaN	NaN
ZNF598_Y336	41.683616	56.395458	46.772012	75.0395	204.189996	92.15016
SNRPB_Y15	NaN	NaN	NaN	NaN	NaN	NaN
MAP2_T1613	NaN	NaN	NaN	NaN	NaN	NaN
POLR3C_S204	44.735236	90.056694	122.5482	140.149	977.09811	163.0296
SEC62_Y46	54.582288	25.584564	23.072516	33.2706	114.892398	46.01088
EHBP1L1_S1257	3105.13393	846.390834	980.004076	1553.4457	5862.74655	695.33148
SRRT_S21	4.1384274	28.08219	70.249484	34.2025	401.90484	58.99104
TRAPPC1_S132	40.960966	18.316266	30.911564	10.524	212.592791	393.696
SON_Y921	0	6.9739044	15.339608	9.37782	123.076917	25.9632
FRMD6_S525	64.677854	49.681542	46.158372	34.429	153.599547	108.26856
SPECC1_S847	258.396166	228.426816	745.99252	269.7781	4591.8013	235.88544
MAP4K4_Y467	0	9.2942718	1.5903136	46.7605	30.740075	1.887624
PPP2R5A_S49	718.733334	51.71031336	106.8995216	150.29307	765.596422	507.33384
