	('Lou-NH91', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2342', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1703', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC15', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC78', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1781', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2228', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H441', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('HCC44', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('CAL-12T', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2405', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1666', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC827', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H1975', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H1650', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Calu-3', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H358', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1734', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('H1944', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1437', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1792', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('A549', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H23', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H838', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H460', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1299', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H661', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1355', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H446', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('DMS53', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2106', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('DMS153', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H82', 'Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H69', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H524', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H209', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H526', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')
('FOXO1 phospho S256', 'Data-Type: phospho')	-0.0575205388858	0.243330633939	0.415944487907	-0.0327750425186	-1.06248905584	0.809135983565	0.518964221798	-0.317157622114	1.09317147141	0.549991384905	0.461962146056	0.51034753101	0.365522390686	-0.0696030340634	0.460282402331	0.656054682144	-0.174122637011	-0.922833912884	1.25363107392	0.253101980703	0.790761488012	0.347328181192	-0.236374454138	0.190229171998	0.634103980654	-0.456735896979	1.86760265668	-1.00039722662	1.86760265668	0.236229073333	-1.14667380654	-0.669911789235	-3.52955332211	-1.39749279391	-0.24620869272	-1.41259716919	-0.792850604169
('TAF15 phospho S180', 'Data-Type: phospho')	-0.213429264761	-0.183989238909	0.518226039293	0.354466681039	1.09916887939	0.443340571435	1.17811588072	0.49739194613	0.858615901943	0.268751397754	0.169590267071	1.57380786924	-0.432518005768	0.382089879133	0.34519636135	0.193285626086	1.12525142048	-0.24503724019	0.630821855462	0.940171918403	0.374334294702	0.580471608391	-0.526072524056	0.211914271125	0.394661013965	-0.463516499532	-0.335457643244	-3.40679690534	0.66528101109	-0.0787732784281	-0.140210742518	-0.365864439199	-3.02256772702	-1.49546103611	-0.600406410279	-0.724783946509	-0.570069792331
('TANC1 phospho S1503', 'Data-Type: phospho')	-1.0329247118	-0.0975991735084	0.213323808099	0.551715821559	0.67630592562	1.09518439877	0.551715821559	-0.105993067353	0.83769014217	-0.512167328628	1.1965730879	1.55595673685	-0.292432359775	0.197559215354	0.932561870195	-0.255416754373	-0.45642633043	0.491571119123	0.173349353611	1.14484881859	1.6998799844	-0.110491202272	-0.289477085327	0.291784308361	1.18370578609	-0.0975991735084	0.0674669802799	-0.219928445529	0.33411535172	0.23920884702	-1.32132606632	-1.36364054933	-2.95972988652	-1.9290165375	0.0	-1.5743957901	-0.815952914983
('HNRNPK phospho Y280', 'Data-Type: phospho')	-0.0529082220336	-0.0752956149354	-0.194402891525	0.138465173927	0.47627534077	0.931747868852	1.00652779602	-0.436050102499	1.53825765079	0.559218844979	0.66385718215	2.48139917304	-0.496792520836	-0.306425159025	-0.961822356318	-0.635157145954	0.313562265565	0.753629764812	0.624588192379	1.21266466094	0.309891568388	-0.2111356555	-0.395193358635	-0.31435047924	0.517674179282	0.485167377027	0.365278536779	-0.738539160918	0.0698183622507	0.0467201156486	-0.512159390737	0.54963557551	-2.66917487702	-1.87922003885	0.0	-2.40351191785	-0.762240737234
('LASP1 phospho T104', 'Data-Type: phospho')	0.234800035298	0.302619300982	0.0664839811085	1.25481165743	-0.555907599688	1.0908637984	-0.283901081776	-0.0286548959051	0.32749888667	0.418557470105	1.44115618433	1.20262807156	-0.652833081326	-0.528078318899	0.693142723445	1.05411975596	0.28271625706	0.839244084119	-0.138011226308	0.528652686839	0.928599825851	0.855966125476	-0.121268001298	-0.0734872557689	0.545555924496	-0.0545303315894	-0.643367750862	-0.356206860413	0.0442969419457	0.656486535267	-1.40963935924	0.685224060893	-2.24893447125	-2.13807399371	0.0	-2.67025969699	-1.55027038219
('MAF1 phospho S75', 'Data-Type: phospho')	0.770108512717	0.563728113932	0.379193914245	-0.782038961982	0.67095442572	2.06655762658	-0.392632521237	-0.15172241389	0.279835087512	0.515730196048	0.128832887985	-0.190462790572	-0.361085642477	0.368005548	1.56704521297	0.977100438267	-0.372643206776	0.294656988377	0.0262442937839	-0.155459229796	1.12595274504	1.08323615361	0.134437782037	1.02332397008	-0.312898232121	0.17329601213	0.0601053992341	-0.649304313294	0.128832887985	1.51079359831	-1.37117345131	-0.0988314683146	-2.43210332369	-1.74322605837	-1.42617288304	-1.52051120903	-1.88770608866
('EEF1G phospho T46', 'Data-Type: phospho')	0.0583339086363	0.652005073986	0.556128560023	1.03411831776	0.086884427624	1.42365416298	0.114576914981	0.051438581067	-0.0938386840026	1.33311513576	0.398399728714	0.0398743827232	-0.356610847619	0.563675034669	-0.13237301358	0.412201385425	0.676110502206	0.168069642498	-0.791919398828	-0.2764723668	0.710307518136	1.90912352686	0.226366636174	-0.0398836448277	0.932474402302	0.575213452349	0.509378518618	-1.26868653285	-0.0418047306091	0.552083684685	-1.82102950019	-0.820858237644	-2.87643518505	-1.24373134336	0.0	-0.976512738573	-2.24337727425
('RNF213 phospho T303', 'Data-Type: phospho')	1.50466719396	-1.49782606322	0.116638066104	0.352993439783	1.68546393939	1.14014663653	0.609894403963	0.30604114819	0.246332061083	0.600352420867	0.46708458682	-0.284077131622	0.0551478825086	0.469405369333	-0.0323045674729	0.553305965538	0.0773787915275	0.313923953296	-0.841149709773	0.949445465359	1.0284814661	1.32195720075	0.88750902815	-0.328929307023	0.985881577018	0.326369059465	-0.257614202735	-0.474250664182	-0.993713752293	0.0801413143394	-0.785754455699	-0.80139664361	-2.02305765851	-1.48535508701	0.0	-2.26004601282	-2.01308571412
('CDK13 phospho T494', 'Data-Type: phospho')	0.432193311495	0.250625115173	0.194901411254	-0.383535478557	0.363365102056	0.740191209914	1.10699683345	-1.06254402791	0.717358131062	0.299121214215	-0.340805507316	0.129845325008	0.519547620632	1.03211856203	0.684512915437	1.00764720244	-1.00470977582	1.08566511562	-1.14009576877	-0.280718102929	0.407159203135	1.40667329145	0.667972279786	-0.811324470894	0.574345835322	0.139040874804	1.33720543537	-1.26340622904	0.397906975243	0.232534125584	0.763176265254	-0.304488723938	-2.79073430155	-1.80906736986	0.0	-1.78436264446	-1.5143109547
('SRRM2 phospho S1329', 'Data-Type: phospho')	0.0197911388612	-0.414235915154	-0.333480731222	0.483658752428	0.0139454017357	-0.152943463389	1.80244359935	0.642003037236	0.686828041352	0.539020408722	0.932874940988	0.219202391657	0.735922520029	1.12869838867	-0.0596429167076	0.210514486183	0.0	0.0	0.0	-0.302863818853	0.0620055716226	1.15052910877	0.81051062323	-0.283100585637	0.0	0.0	0.352501262972	0.219202391657	0.293469288628	0.940641864846	-0.766789074843	-0.428114126255	-1.95581440593	-1.9851190299	0.0	-2.19957029319	-2.36208885786
('SRGAP1 phospho S497', 'Data-Type: phospho')	0.963124559636	0.442871063914	0.736668866792	-0.740141677857	-0.209368452887	0.489328165358	1.59989487084	-0.629511799332	1.26984372864	-0.620677514444	0.2208523702	1.08622447305	0.93798679141	0.667939270217	0.678575784605	-0.363088872096	-0.1810226647	-0.370378817529	0.600271342755	-0.334567914019	0.424822785504	0.872807523196	1.63173020978	0.370932485511	-0.273812568226	-0.0434814909039	0.080750062798	-0.31812363115	0.278727630785	0.422031676493	-1.38812139222	0.982835669418	-2.27283045722	-1.54224617106	-1.51077198254	-1.88997342911	-2.07010049563
('CCDC86 phospho S219', 'Data-Type: phospho')	0.67723222285	0.469480722928	0.694652179123	-0.207212875575	0.263612977883	-1.03776961044	0.814097786646	-0.456921467457	0.912029584693	0.529677996501	0.872675746671	0.283106523427	0.0850332944532	1.1009948269	-0.713370360108	-0.240366816906	0.486545207664	-0.149423565139	0.607023533765	0.234908944381	-0.585471505107	0.475384749714	0.548304489866	0.0	-0.47640188699	0.159806053004	0.020693549786	-0.741914656128	0.53473336002	2.40765672323	-0.811967471975	0.0	-2.9321963996	-1.79377989676	0.0	0.0	-2.03085396132
('WNK1 phospho S1978', 'Data-Type: phospho')	0.00488854707818	-0.921357137641	-0.14027948397	0.876527155728	0.144083196932	0.491505780545	-0.0675932143209	0.470358735203	0.609591366497	0.465375459481	0.783983812473	-1.04248653103	-0.360386835409	-0.247319882069	0.208740970634	0.246156043148	-0.209583795732	0.651946381234	0.391104570056	-0.0525865557242	0.26394314437	0.345681454613	1.50136667434	-0.143239895499	0.456459640098	1.52736384932	0.129899316308	0.548535259703	0.883400364815	1.55456422123	-0.622542531106	-0.472877534497	-2.80303000517	-0.506616808906	0.0	-2.69770875657	-2.26786697617
('MAP2K2 phospho S293', 'Data-Type: phospho')	1.0255973933	-0.509133831768	0.138807448435	0.670345702422	0.0877520142011	0.497147921147	0.984704428177	0.15899382299	1.10552953345	1.07697246601	0.081350297962	-0.574623883893	-0.566093572135	0.850052909694	-0.704524167851	0.679052994276	0.038048768225	0.837813543231	-0.476152984381	-0.344392551872	-0.182690415496	-0.0675041367967	1.56315221994	0.539028839203	0.895300994503	1.08479211522	0.591779748008	0.760809800518	0.988538776684	0.290367789758	-1.28554940316	-1.63502484807	-2.13123618794	-1.03305217508	-1.69145379739	-1.3001504049	-2.44435716661
('SURF2 phospho T190', 'Data-Type: phospho')	0.078095123517	0.10752465978	-0.049170896495	0.401763046956	0.244282500095	-0.161994526822	1.10249706151	-0.227401467556	-0.215504677023	0.0345932352524	-1.10301515179	-1.29273083385	-0.224178930622	1.47848478299	-0.194795074545	-0.230684471482	1.43537991575	0.277955078482	-0.874559009087	-0.54165605413	0.434538864114	0.719615590473	0.933749897393	0.143972761786	0.983084785069	1.61306622118	1.5801341946	0.888612103999	0.314318842815	1.30873772763	-0.649498709137	-1.29131122198	-2.2078358992	-1.63892987515	0.0	-1.44033127265	-1.73680832187
('SART1 phospho S448', 'Data-Type: phospho')	0.947753276594	0.504472043752	0.372325152007	0.575380648732	0.614675134717	0.593496529934	0.891688237356	0.191826195385	0.481503910407	0.0111732341554	0.337763902524	-0.0831092898545	0.719909023443	0.774281629026	-0.524037436903	0.586721746944	1.02478818661	0.350977349079	-1.12692017282	-0.644576417741	0.127352784274	0.29599822728	0.419452097585	0.260932718363	0.256728333381	0.629789829534	0.54500484544	0.576158510952	0.260195423573	0.679684014298	0.476336622305	-0.885963326504	-2.82828752519	-0.917502264756	-2.50300305678	-1.04559968723	-2.94737042987
('RBM12B phospho S839', 'Data-Type: phospho')	1.01470663736	0.182899013372	0.690434925809	0.914095387014	0.0374699052609	0.0580514088825	0.0620406369725	0.229130150196	0.479445348907	0.0825351163315	0.486517390706	0.733335899546	-0.137424305213	0.273419898159	-0.600605734125	-0.888326033493	0.781976798038	0.360635710137	-1.03616346216	-0.710878773721	0.363980230406	0.0842139016341	0.228224294552	1.03537395179	0.402236594523	0.623782936361	0.932744033399	0.796741722739	0.964916399242	1.06068122703	-0.0721620317355	-1.05042627598	-3.4857062087	-0.515389003416	-1.38964146214	-0.140195594847	-2.85267063284
('RSF1 phospho S1345', 'Data-Type: phospho')	-0.107600414524	0.428173715007	0.378424072781	0.401425761034	0.192447376511	0.227080174885	0.265869487975	0.577519552052	0.131893030361	0.542239520428	0.246014768201	-0.0346714043778	0.278072330919	0.160890137375	0.257241325487	0.404210209874	0.930587807248	1.02436910631	-2.16539807184	-0.404789666168	0.134174257224	-0.0815681752402	0.547591204829	1.00708461311	-0.186569919277	0.714984952503	0.367450841591	0.378424072781	1.06144071013	1.25178974086	-0.00119634619767	0.194550754298	-2.91070504285	-1.02754002284	-1.19600660576	-0.628436305426	-3.35946754927
('PHAX phospho S364', 'Data-Type: phospho')	0.539730113291	0.423836680492	0.37319087567	0.51986024925	0.137717523774	0.365031986687	0.381275884835	0.178293198417	0.581713696398	0.472611051323	0.258452797166	-0.0537951782307	-0.361520801901	-0.384148674288	-0.454674573729	0.00543588157798	0.263742400195	-0.121124803865	-1.17905886046	-0.934324853242	0.349063439354	0.514146823936	0.178293198417	0.0	0.337926622317	0.268127130361	0.472611051323	0.789496728333	1.54721354743	1.63655105342	-0.920399845889	0.0	-3.15748706586	0.129699789367	0.0	0.0	-3.15748706586
('MPRIP phospho S301', 'Data-Type: phospho')	1.47016987663	1.24458105294	0.189654137302	0.812990791048	0.94404874309	0.220362515819	0.58531520431	0.136708921895	0.951173530797	-0.513021129294	0.414395431304	1.15329507432	0.938713260556	-0.0220117157095	-0.54420551366	0.271120304571	0.0520328141053	0.409658295354	-0.592093306785	-1.01931023758	0.889235334949	1.20431325738	0.182321405376	0.470622249896	0.289707641994	-0.163564533411	0.476755283285	0.00803791623807	-0.0317095146137	0.393003105367	-0.675813979192	-0.942229019179	-2.51078191686	-1.2051577049	-1.53839417076	-0.845233961658	-3.10468944493
('KIAA0930 phospho T293', 'Data-Type: phospho')	2.31114454864	-0.252111249237	0.38466913345	0.615202951457	-0.221612847288	-0.103647529771	0.468612484072	-0.17173185938	0.341900776017	-0.116115960626	-0.0141613291828	-0.793138228326	0.294621296143	1.23272012498	-0.534307117003	0.447584009825	0.115929496704	-0.527193908685	-1.63714006408	-0.868058336021	-0.258304766732	0.650285097257	-0.256505220442	-0.328959984249	0.820195488084	-0.0342275873001	1.68369161275	1.21598950285	0.781883370021	1.08814942652	0.11983398811	0.488718569951	-2.43074605619	-1.32755477564	0.0	-0.660575522914	-2.52503953375
('NUP98 phospho T670', 'Data-Type: phospho')	0.751594156711	0.69613481622	0.226023700647	0.704406281443	-0.0785104050351	0.126405881962	0.190439509532	0.0459552072649	0.643416173532	0.951809784847	-0.00730385846195	-0.647780492473	0.132508071875	-0.108892758575	-0.778549703817	0.14035772243	0.313628879719	0.770341095243	-2.58117361123	-1.00520751127	0.879013056552	1.43810755022	0.699139470442	0.504119286048	0.819154897073	0.940288867758	0.356102206324	-0.344200103513	0.566694801344	1.06047877611	0.112431614946	0.192392897962	-1.66982910407	-1.34003512983	0.0	-2.15343512772	-2.54602690021
('FNBP4 phospho T479', 'Data-Type: phospho')	0.227402314806	0.571032175879	0.361896003795	1.66401887495	-0.222927549479	0.353143948756	0.67752101781	-0.491623536583	0.742522375546	0.552552247907	0.129162114063	0.946777053888	-0.166077371325	-0.758387828185	-0.364070944362	-0.120924217436	0.315817096002	0.912138542316	-2.30986466994	-0.868831924286	0.856415289375	1.52458425608	0.081913792232	0.106683129303	0.400928394309	0.458463752175	-0.2394849616	0.928522685923	0.958365736801	0.805769697286	0.18552042053	-0.536243692138	-2.17722464331	-2.09203320731	0.0	-1.93764642845	-1.47580994534
('BCLAF1 phospho S268', 'Data-Type: phospho')	0.684383388052	1.74340101335	0.593408233138	0.631741416888	-0.0268039248921	0.579034611418	0.368490064241	-0.0696895433532	0.605125386981	-0.675041141199	0.361346270098	0.455885154053	-0.613077121997	0.191348834836	-1.1846556858	-0.204820410867	0.856020509454	1.45664512978	-1.9011348829	-1.24945088904	0.302061977489	0.882141032102	0.208271828004	0.318583528388	0.382858600961	1.29602494852	0.647902880259	0.856020509454	0.12327774349	0.28698944795	0.139352142257	-2.06372516848	-2.15621239935	-2.03014785424	0.215957925975	-0.296301647501	-1.71521190754
('TCOF1 phospho T1358', 'Data-Type: phospho')	0.473795745489	-0.209664668621	0.821329669096	0.290013940436	1.3954500668	0.615021467953	0.649005990447	-0.819041883061	0.897801359564	-0.0349646234962	0.615021467953	0.498018746009	-0.306872682937	-0.228513719852	0.147315491753	0.511409147036	0.349051124423	0.1518142337	-0.942454069794	0.353978535759	-0.00199794550265	-0.0446833924483	0.422801631733	0.342337831206	1.0998861881	1.13420592585	0.925580787357	-0.0692146521325	1.02270955309	0.26665030664	-1.01426491642	-3.10213951387	-2.28134748605	-1.00327310737	0.0	-2.36261234118	-0.562154207676
('NSRP1 phospho T275', 'Data-Type: phospho')	-0.0441560071583	0.158095520716	0.653715479673	0.376652482332	0.92829022469	0.272445258858	0.989166053554	-0.311604388437	1.11316537665	0.749010676454	0.0831974925405	-0.407579509138	-0.176714230457	-0.119991179313	-0.117588641145	0.0796535772082	0.699652781532	-0.0852868640318	-2.12941096354	-0.14326199245	0.708903327299	0.335883491232	0.937872873269	0.910906508156	1.29067187366	0.252195878345	0.590481177248	-0.280057807167	1.30520350938	0.632763115632	-0.578262935981	-0.925776396744	-2.82926432976	-2.11334223078	0.0	-2.15056847905	-0.655060723284
('RBMX phospho S208', 'Data-Type: phospho')	-0.150243480175	0.224495802317	-0.0290717281249	0.121696835621	-0.0455398177518	0.010973917962	0.407199058629	0.454741421564	0.523298464794	-0.205408367186	-0.338491540646	0.633895334285	-0.00589679240058	-0.0202514035328	-0.497559436298	0.220675212389	1.36940354826	1.01238309	-1.26061092113	-0.393475214527	0.564360604622	0.964412399936	0.36191293958	0.47848319617	1.78432716163	1.74806087894	0.286502842204	0.613887617478	0.0182021874053	0.745517456368	0.151489057624	-1.62957754687	-1.82564445449	-2.08327982154	0.0	-2.68979120899	-1.52107729411
('DIDO1 phospho S1974', 'Data-Type: phospho')	-0.76570298433	-0.170201989997	-0.0363194128972	-0.165313075616	-0.0157602313282	0.644272198756	0.14066089964	-0.582564807559	1.35643607393	0.921914367021	0.561030210635	1.47685568278	-0.537014637638	0.398646293807	0.105351161066	0.448508357036	0.11719798057	0.536665491852	-0.884254001445	-0.239626022046	1.04663289285	0.785922369954	0.871068952803	0.377377259032	1.14619843168	0.47408886339	0.26303208995	0.159200889764	0.153831892657	0.900284628247	0.536665491852	-2.15091615422	-2.4996145915	-2.3000857694	0.0	-1.9462698676	-1.12819893369
('PPP1R7 phospho S27', 'Data-Type: phospho')	0.914614540303	0.883277075749	0.621961745851	0.717451645453	0.922068595883	0.736854389734	0.939089941147	0.722341902358	0.344427496171	0.811083306505	-0.426936262032	-0.150295253309	0.472745972017	0.451010637341	-0.127705458345	0.682712846791	1.04992058996	-0.276668102155	-1.61966558307	-0.668090002704	0.820129807399	-0.047319467146	0.078274096651	-0.145560054856	0.0666009198637	0.575913549771	0.0868625664951	-0.0238534846158	0.278704688883	0.358324656888	-0.0311771813232	0.121226613252	-4.06314953451	-1.42698828155	-1.64235412298	-1.1103304827	-0.895504313171
('PPP1R7 phospho S24', 'Data-Type: phospho')	0.81977636268	0.786456776153	0.583710755666	0.752128748597	0.994030307683	0.494183835858	1.01118794232	0.830020139777	0.342116661548	0.800091622649	-0.446135953372	-0.169424372748	0.626850086956	0.546464176159	-0.134282465653	0.815202324981	1.11661555135	-0.22715825022	-2.80790261977	-0.709863233431	0.926815395387	0.149600837881	0.0925038003835	0.0362314973144	0.0669344254504	0.733529816191	0.057974737313	0.0708059264076	0.17255162706	0.117316963805	-0.60863054902	0.379123100822	-3.04092664636	-1.29387286813	-2.0515039246	-0.964276516519	-0.868246020575
('ZDHHC5 phospho T348', 'Data-Type: phospho')	0.661552737715	0.741470083175	0.38703843664	0.468111103425	-0.301206455209	0.622221312341	0.784761811347	-0.0479523296439	0.0811523883784	-0.235344201812	0.546977403131	0.265238370964	0.0811523883784	0.1380278352	1.0708808017	0.622221312341	1.4519439426	-0.374930440594	-1.3067145514	-0.0834715684505	0.435383076526	0.763909891368	-0.281957298225	0.383708968966	0.683070612039	0.210351881863	0.14745504481	1.91837085275	-0.145151196293	0.38703843664	-0.734535712827	-1.19393000837	-3.59526912264	-1.7490978267	-1.82178030438	-0.969833290663	-0.0108643850799
('MKI67IP phospho S247', 'Data-Type: phospho')	0.794684796716	0.592228633435	0.375804706705	0.403102390612	0.436368034521	0.0861494530502	0.386800480379	0.203532970764	0.876595768633	0.569954065201	0.38154347992	0.333934188461	0.610770561147	0.416016482252	-0.188600934003	0.584613402862	1.14452617105	-0.220228794241	-2.98153246835	-0.513878107403	0.313413390569	0.18518072717	0.329532741808	0.428212526853	0.702770944176	1.00412862309	0.309471486181	-0.146479535093	0.826406544224	-1.68317447694	-0.100805003238	-1.60305861354	-3.41028403931	-0.611251096118	0.0	-0.569792931707	-0.266656569839
('SPAG9 phospho S705', 'Data-Type: phospho')	1.66922487982	-0.917053909012	0.887101228924	0.0203688654649	0.41049314777	-1.15819509336	0.0341674573129	0.0582435262694	0.725385847861	0.0230337209542	0.837403213762	-0.372467454541	0.294991769431	-0.0154716061929	0.00473758723464	0.800418253905	0.590978525343	0.104604038885	-2.40345505645	-0.443853918259	0.800418253905	0.826937675714	0.818161774292	-0.632477185118	1.25788116379	1.43222028767	-0.230863908163	0.36884241209	0.499986401264	1.04693283614	-0.0230510753974	0.335985540711	-2.77717481157	-1.32930239333	-1.60634360826	-0.854092132762	-1.0847162561
('MICAL3 phospho S1221', 'Data-Type: phospho')	0.826575262511	-1.05446701673	0.0376885887767	0.466152596984	0.899542058743	-1.27955063731	-0.233218317833	-0.0802827795327	1.14544340411	0.953506129133	0.928206833127	0.400703486554	-0.352278959358	1.22648266448	0.948933378015	-0.0122696801626	0.526342151885	1.11300103423	-0.49793973845	-0.102153645215	0.270617700281	-0.396482871978	0.240694114845	-0.590438791033	0.826575262511	1.43883269303	0.416336218774	0.495859112202	0.851119772193	-0.345951948233	-0.503199583862	0.305503854176	-2.90772169506	-2.47767761061	-0.791646319593	-1.13910059863	-1.55373612296
('SIN3B phospho T262', 'Data-Type: phospho')	0.34373012023	0.30972857819	-0.0393984758229	-0.0919402048455	1.7957716563	1.68658780093	1.43666947037	-0.312068549269	0.797435707779	0.797435707779	-0.991430367143	-0.750933612463	-0.182510779105	-0.000766590755633	0.395708839489	-0.0184513833986	0.0	0.0	0.0	-1.32327558053	0.907511739633	0.069639357066	0.180711657801	-0.230720458624	0.0	0.0	1.12523909223	1.08150013517	0.740598326026	-0.382749010163	-0.117227454759	-0.719510368164	-2.5349965467	-0.798767481594	0.0	-1.81999575572	-1.35352556995
('PARD3 phospho T1347', 'Data-Type: phospho')	1.28907561734	1.15665554471	0.78528340722	0.316263360628	0.673768132185	0.819979369764	0.46669149781	-0.350153644624	0.656839646567	0.983710571661	0.914639102819	-0.887851097694	-0.176326178583	-0.338738275214	0.393010376449	0.418832664298	-0.966112164385	0.948750012151	-1.93911630532	-0.413016100293	0.900647524501	1.53521465553	0.826718720713	0.238503358329	0.422131454951	-0.147744311972	0.161659870449	0.636705685204	-0.099783767707	0.128716625939	-1.12267246102	-1.97477304266	-2.03422487681	-2.0614465877	0.0	-1.30682259002	-0.85501579521
('IRF2BP1 phospho T377', 'Data-Type: phospho')	0.578143018637	1.47197181541	0.801830293919	0.663445045018	-0.641501878153	1.18523235615	-0.00158896746739	-0.0666233098979	1.00122252642	0.174838170192	0.734560479207	-0.513755039658	-1.4449612405	-0.21627694872	0.496520493704	0.622716302533	-1.2665043581	-0.238234288478	-1.29734342436	-0.399830090377	1.00122252642	2.02796835413	0.475873181259	-0.406557063359	0.496520493704	-1.01933954514	-0.125729738991	1.98541145378	0.291434231763	1.28954675889	-0.788644242763	-0.518860712491	-1.74062408137	-0.752101651232	-1.84912526734	-1.17910258877	-0.831753063989
('RPLP2 phospho S64', 'Data-Type: phospho')	0.303263052031	0.170519412592	1.40445499118	0.444795333815	0.356547007146	0.249077986948	-0.50753292033	1.21626850682	0.40330284248	-0.248229142025	-0.89150520369	-0.03788996655	-0.302913187098	-0.430548178355	-0.818552754999	-0.404326249157	0.60954955761	-0.227811389616	-1.44263865097	-0.229582363979	1.61296155619	1.09979378732	1.43874143036	0.741759889583	0.5571993188	0.641554701794	0.60954955761	1.14868314029	0.455519042904	0.614392132071	-1.03825299495	-1.46329980222	-1.74524400299	-0.511657287354	0.0	-0.663965944635	-3.11398320864
